Time (s);Pressure (hPa)
21.1948338;968.6376343
21.22815899;968.6464233
21.26148419;968.6436768
21.29480938;968.6489868
21.32813458;968.6392212
21.36145977;968.6380615
21.39478497;968.6332397
21.42811016;968.6427612
21.46143536;968.6427002
21.49476055;968.642395
21.52808575;968.6433105
21.56141094;968.6439209
21.59473614;968.6436768
21.62806133;968.6445313
21.66138653;968.6407471
21.69471173;968.6323853
21.72803692;968.6293945
21.76136212;968.637207
21.79468731;968.6401978
21.82801251;968.6403809
21.8613377;968.6339111
21.8946629;968.6370239
21.92798809;968.6323242
21.96131329;968.635498
21.99463848;968.6353149
22.02796368;968.637207
22.06128887;968.6394653
22.09461407;968.6428833
22.12793926;968.6469727
22.16126446;968.645874
22.19458966;968.6403198
22.22791485;968.6328125
22.26124005;968.6298828
22.29456524;968.6244507
22.32789044;968.6201172
22.36121563;968.625
22.39454083;968.6274414
22.42786602;968.6276245
22.46119122;968.6293945
22.49451641;968.6366577
22.52784161;968.6435547
22.5611668;968.6356812
22.594492;968.6361694
22.62781719;968.644165
22.66114239;968.6482544
22.69446758;968.6422729
22.72779278;968.6414795
22.76111798;968.6330566
22.79444317;968.6253662
22.82776837;968.6286621
22.86109356;968.630249
22.89441876;968.632019
22.92774395;968.6395874
22.96106915;968.6473389
22.99439434;968.6625977
